lookback,good_thresh,bad_thresh,boost_mult,reduce_mult,hits,hit_rate,total_bet,total_win,balance,roi,max_drawdown,hit_10x_count,roi_improve,drawdown_reduce,score
15,0.3,0.2,1.3,0.6,99,33.0,11313.0,13432.60000000001,2119.5999999999995,18.735967471050998,444.19999999999993,11,3.635967471050998,330.80000000000007,66.76312574291413
15,0.3,0.25,1.3,0.6,99,33.0,11313.0,13432.60000000001,2119.5999999999995,18.735967471050998,444.19999999999993,11,3.635967471050998,330.80000000000007,66.76312574291413
12,0.4,0.25,1.3,0.7,99,33.0,10644.0,12708.800000000008,2064.7999999999993,19.39872228485531,478.4999999999999,6,4.298722284855311,296.5000000000001,66.7264240184821
12,0.35,0.25,1.3,0.7,99,33.0,10644.0,12708.800000000008,2064.7999999999993,19.39872228485531,478.4999999999999,6,4.298722284855311,296.5000000000001,66.7264240184821
10,0.45,0.15,1.2,0.6,99,33.0,10755.0,12680.599999999995,1925.6000000000008,17.90423059042307,403.2,8,2.804230590423069,371.8,66.54525706112265
18,0.35,0.25,1.5,0.6,99,33.0,11448.0,13620.6,2172.6,18.977987421383645,469.9,13,3.8779874213836454,305.1,65.04977783868682
15,0.3,0.15,1.5,0.6,99,33.0,12777.0,15181.0,2404.0,18.815058307897004,463.0,17,3.7150583078970048,312.0,64.86109966776482
10,0.3,0.15,1.3,0.7,99,33.0,12381.0,14673.400000000014,2292.3999999999987,18.51546724820288,448.50000000000006,13,3.415467248202882,326.49999999999994,64.74802065675908
15,0.45,0.15,1.2,0.6,99,33.0,11103.0,13075.399999999996,1972.4000000000008,17.764568134738365,413.0,13,2.6645681347383654,362.0,64.35582400702613
8,0.3,0.25,1.2,0.6,99,33.0,9495.0,11167.199999999992,1672.2000000000007,17.611374407582947,406.0,0,2.511374407582947,369.0,64.244521819071
8,0.35,0.25,1.2,0.6,99,33.0,9495.0,11167.199999999992,1672.2000000000007,17.611374407582947,406.0,0,2.511374407582947,369.0,64.244521819071
12,0.3,0.25,1.2,0.7,99,33.0,10806.0,12849.799999999992,2043.800000000001,18.913566537109023,477.9000000000001,4,3.8135665371090237,297.0999999999999,63.590891401491064
15,0.4,0.15,1.2,0.6,99,33.0,11391.0,13451.399999999994,2060.400000000001,18.087964182249152,436.8,13,2.9879641822491525,338.2,63.426551943970026
15,0.35,0.15,1.2,0.6,99,33.0,11391.0,13451.399999999994,2060.400000000001,18.087964182249152,436.8,13,2.9879641822491525,338.2,63.426551943970026
12,0.45,0.25,1.3,0.7,99,33.0,10251.0,12111.900000000005,1860.8999999999996,18.15335089259584,441.59999999999997,4,3.053350892595839,333.40000000000003,63.24022167709272
10,0.3,0.15,1.1,0.6,99,33.0,11056.5,13047.200000000012,1990.7000000000007,18.00479356034912,438.9,8,2.9047935603491215,336.1,62.60478538150454
15,0.4,0.25,1.5,0.7,99,33.0,11712.0,13888.5,2176.5,18.583504098360656,469.0,9,3.4835040983606564,306.0,62.553434533044296
15,0.4,0.2,1.5,0.7,99,33.0,11712.0,13888.5,2176.5,18.583504098360656,469.0,9,3.4835040983606564,306.0,62.553434533044296
15,0.35,0.2,1.5,0.7,99,33.0,11712.0,13888.5,2176.5,18.583504098360656,469.0,9,3.4835040983606564,306.0,62.553434533044296
15,0.35,0.25,1.5,0.7,99,33.0,11712.0,13888.5,2176.5,18.583504098360656,469.0,9,3.4835040983606564,306.0,62.553434533044296
10,0.4,0.2,1.3,0.7,99,33.0,10980.0,13047.200000000012,2067.1999999999994,18.826958105646625,481.5,6,3.7269581056466254,293.5,62.55280950118467
10,0.4,0.25,1.3,0.7,99,33.0,10980.0,13047.200000000012,2067.1999999999994,18.826958105646625,481.5,6,3.7269581056466254,293.5,62.55280950118467
10,0.35,0.2,1.3,0.7,99,33.0,10980.0,13047.200000000012,2067.1999999999994,18.826958105646625,481.5,6,3.7269581056466254,293.5,62.55280950118467
10,0.35,0.25,1.3,0.7,99,33.0,10980.0,13047.200000000012,2067.1999999999994,18.826958105646625,481.5,6,3.7269581056466254,293.5,62.55280950118467
15,0.3,0.2,1.2,0.6,99,33.0,10935.0,12924.999999999993,1990.0000000000007,18.198445358939193,449.80000000000007,7,3.098445358939193,325.19999999999993,62.48079601091966
15,0.3,0.25,1.2,0.6,99,33.0,10935.0,12924.999999999993,1990.0000000000007,18.198445358939193,449.80000000000007,7,3.098445358939193,325.19999999999993,62.48079601091966
15,0.45,0.15,1.5,0.7,99,33.0,11589.0,13677.0,2088.0,18.017085166968677,441.0,14,2.9170851669686773,334.0,62.41521900791049
15,0.45,0.2,1.1,0.6,99,33.0,10239.0,12013.200000000006,1774.2000000000007,17.327864049223564,410.0,7,2.227864049223564,365.0,61.85084074469781
15,0.45,0.25,1.1,0.6,99,33.0,10239.0,12013.200000000006,1774.2000000000007,17.327864049223564,410.0,7,2.227864049223564,365.0,61.85084074469781
15,0.4,0.25,1.1,0.6,99,33.0,10383.0,12201.20000000001,1818.2000000000007,17.51131657517096,421.9,7,2.411316575170959,353.1,61.530274264110176
15,0.35,0.25,1.1,0.6,99,33.0,10383.0,12201.20000000001,1818.2000000000007,17.51131657517096,421.9,7,2.411316575170959,353.1,61.530274264110176
15,0.35,0.2,1.1,0.6,99,33.0,10383.0,12201.20000000001,1818.2000000000007,17.51131657517096,421.9,7,2.411316575170959,353.1,61.530274264110176
15,0.4,0.2,1.1,0.6,99,33.0,10383.0,12201.20000000001,1818.2000000000007,17.51131657517096,421.9,7,2.411316575170959,353.1,61.530274264110176
18,0.35,0.2,1.5,0.6,99,33.0,11970.0,14147.0,2177.0,18.18713450292398,457.5,14,3.0871345029239787,317.5,61.41234129259631
12,0.4,0.2,1.3,0.6,99,33.0,10734.0,12784.000000000007,2049.999999999999,19.098192658841057,510.8,6,3.9981926588410577,264.2,60.568419659062755
12,0.35,0.2,1.3,0.6,99,33.0,10734.0,12784.000000000007,2049.999999999999,19.098192658841057,510.8,6,3.9981926588410577,264.2,60.568419659062755
8,0.45,0.15,1.3,0.7,99,33.0,10669.5,12704.100000000008,2034.5999999999995,19.06930971460705,512.6999999999999,3,3.9693097146070517,262.30000000000007,60.131980592356044
8,0.45,0.2,1.3,0.7,99,33.0,10669.5,12704.100000000008,2034.5999999999995,19.06930971460705,512.6999999999999,3,3.9693097146070517,262.30000000000007,60.131980592356044
8,0.4,0.15,1.3,0.7,99,33.0,10669.5,12704.100000000008,2034.5999999999995,19.06930971460705,512.6999999999999,3,3.9693097146070517,262.30000000000007,60.131980592356044
8,0.4,0.2,1.3,0.7,99,33.0,10669.5,12704.100000000008,2034.5999999999995,19.06930971460705,512.6999999999999,3,3.9693097146070517,262.30000000000007,60.131980592356044
12,0.3,0.2,1.5,0.7,99,33.0,12442.5,14828.5,2386.0,19.17621056861563,518.5,9,4.076210568615631,256.5,60.09154617113535
12,0.3,0.15,1.5,0.6,99,33.0,13279.5,15745.0,2465.5,18.566211077224292,490.0,22,3.4662110772242922,285.0,59.72923379490559
10,0.35,0.15,1.1,0.6,99,33.0,10806.0,12732.30000000001,1926.3000000000013,17.826207662409786,457.1,8,2.726207662409786,317.9,59.07371021890693
10,0.4,0.15,1.1,0.6,99,33.0,10806.0,12732.30000000001,1926.3000000000013,17.826207662409786,457.1,8,2.726207662409786,317.9,59.07371021890693
10,0.45,0.15,1.1,0.6,99,33.0,10638.0,12473.800000000007,1835.8000000000004,17.257003196089492,431.1,8,2.1570031960894926,343.9,58.658982926463196
15,0.3,0.15,1.3,0.6,99,33.0,12069.0,14278.60000000001,2209.599999999999,18.308061976965774,486.19999999999993,17,3.2080619769657748,288.80000000000007,58.509959685097
10,0.35,0.15,1.3,0.7,99,33.0,11641.5,13766.30000000001,2124.7999999999993,18.251943478074125,490.3,11,3.1519434780741253,284.7,57.60928173900831
10,0.4,0.15,1.3,0.7,99,33.0,11641.5,13766.30000000001,2124.7999999999993,18.251943478074125,490.3,11,3.1519434780741253,284.7,57.60928173900831
12,0.3,0.2,1.2,0.6,99,33.0,10896.0,12924.99999999999,2029.000000000001,18.621512481644647,510.20000000000005,4,3.5215124816446473,264.79999999999995,57.48901664836232
10,0.3,0.15,1.2,0.7,99,33.0,11875.5,13968.399999999989,2092.900000000001,17.623679002989356,461.9,8,2.523679002989356,313.1,57.11310598006197
12,0.45,0.2,1.3,0.6,99,33.0,10341.0,12187.100000000006,1846.0999999999992,17.852238661638133,473.9,4,2.752238661638133,301.1,57.0783590067896
10,0.3,0.2,1.2,0.7,99,33.0,11214.0,13249.299999999992,2035.3000000000006,18.149634385589447,489.20000000000005,3,3.0496343855894477,285.79999999999995,57.07367356404034
10,0.3,0.25,1.2,0.7,99,33.0,11214.0,13249.299999999992,2035.3000000000006,18.149634385589447,489.20000000000005,3,3.0496343855894477,285.79999999999995,57.07367356404034
15,0.3,0.25,1.1,0.6,99,33.0,10533.0,12361.000000000011,1828.0000000000014,17.354979587961658,449.4,7,2.2549795879616585,325.6,56.94654288118168
15,0.3,0.2,1.1,0.6,99,33.0,10533.0,12361.000000000011,1828.0000000000014,17.354979587961658,449.4,7,2.2549795879616585,325.6,56.94654288118168
12,0.35,0.25,1.2,0.7,99,33.0,10419.0,12342.199999999993,1923.2000000000007,18.45858527689798,509.9000000000001,4,3.3585852768979816,265.0999999999999,56.4487382148766
12,0.4,0.25,1.2,0.7,99,33.0,10419.0,12342.199999999993,1923.2000000000007,18.45858527689798,509.9000000000001,4,3.3585852768979816,265.0999999999999,56.4487382148766
15,0.4,0.15,1.5,0.7,99,33.0,12279.0,14523.0,2244.0,18.275103835817248,500.5,15,3.1751038358172483,274.5,56.44653255935371
15,0.35,0.15,1.5,0.7,99,33.0,12279.0,14523.0,2244.0,18.275103835817248,500.5,15,3.1751038358172483,274.5,56.44653255935371
12,0.3,0.25,1.5,0.8,99,33.0,12517.5,14880.2,2362.7,18.87517475534252,535.8,9,3.775174755342521,239.20000000000005,55.86567344918141
8,0.3,0.15,1.1,0.7,99,33.0,10621.5,12534.90000000001,1913.4000000000008,18.01440474509251,496.0,3,2.9144047450925097,279.0,55.30069367610933
8,0.35,0.15,1.1,0.7,99,33.0,10621.5,12534.90000000001,1913.4000000000008,18.01440474509251,496.0,3,2.9144047450925097,279.0,55.30069367610933
8,0.35,0.2,1.1,0.7,99,33.0,10621.5,12534.90000000001,1913.4000000000008,18.01440474509251,496.0,3,2.9144047450925097,279.0,55.30069367610933
8,0.3,0.2,1.1,0.7,99,33.0,10621.5,12534.90000000001,1913.4000000000008,18.01440474509251,496.0,3,2.9144047450925097,279.0,55.30069367610933
15,0.3,0.15,1.2,0.6,99,33.0,11691.0,13770.999999999993,2080.000000000001,17.791463518946205,491.80000000000007,13,2.6914635189462057,283.19999999999993,54.36619719874649
18,0.4,0.25,1.5,0.6,99,33.0,10795.5,12680.6,1885.1,17.46190542355611,475.4,12,2.361905423556111,299.6,54.29982228802381
15,0.45,0.15,1.1,0.6,99,33.0,10995.0,12859.200000000006,1864.2000000000007,16.954979536152802,452.0,13,1.8549795361528023,323.0,53.96205204459236
15,0.4,0.15,1.1,0.6,99,33.0,11139.0,13047.20000000001,1908.2000000000007,17.130801687763718,463.9,13,2.0308016877637183,311.1,53.5909532836307
15,0.35,0.15,1.1,0.6,99,33.0,11139.0,13047.20000000001,1908.2000000000007,17.130801687763718,463.9,13,2.0308016877637183,311.1,53.5909532836307
10,0.45,0.15,1.3,0.7,99,33.0,11155.5,13028.400000000005,1872.899999999999,16.789027833803942,448.5,8,1.6890278338039426,326.5,53.31464705146811
18,0.35,0.15,1.5,0.6,99,33.0,12474.0,14711.0,2237.0,17.9333012666346,507.5,19,2.833301266634601,267.5,53.279713579507074
8,0.45,0.15,1.2,0.7,99,33.0,10537.5,12464.399999999992,1926.9000000000005,18.286120996441284,527.3000000000001,3,3.186120996441284,247.69999999999993,53.06142937186066
8,0.4,0.15,1.2,0.7,99,33.0,10537.5,12464.399999999992,1926.9000000000005,18.286120996441284,527.3000000000001,3,3.186120996441284,247.69999999999993,53.06142937186066
8,0.4,0.2,1.2,0.7,99,33.0,10537.5,12464.399999999992,1926.9000000000005,18.286120996441284,527.3000000000001,3,3.186120996441284,247.69999999999993,53.06142937186066
8,0.45,0.2,1.2,0.7,99,33.0,10537.5,12464.399999999992,1926.9000000000005,18.286120996441284,527.3000000000001,3,3.186120996441284,247.69999999999993,53.06142937186066
8,0.35,0.25,1.5,0.8,99,33.0,11907.0,14010.699999999997,2103.7,17.667758461409253,496.5,2,2.5677584614092535,278.5,52.940506794207835
8,0.3,0.25,1.5,0.8,99,33.0,11907.0,14010.699999999997,2103.7,17.667758461409253,496.5,2,2.5677584614092535,278.5,52.940506794207835
12,0.45,0.25,1.2,0.7,99,33.0,10149.0,11919.199999999997,1770.2000000000007,17.442112523401327,485.3,4,2.342112523401328,289.7,52.89132412421303
8,0.3,0.25,1.3,0.7,99,33.0,10545.0,12370.400000000014,1825.3999999999992,17.310573731626356,481.5,2,2.210573731626356,293.5,52.51052887853387
8,0.35,0.25,1.3,0.7,99,33.0,10545.0,12370.400000000014,1825.3999999999992,17.310573731626356,481.5,2,2.210573731626356,293.5,52.51052887853387
8,0.45,0.25,1.3,0.6,99,33.0,9195.0,10786.50000000001,1591.499999999999,17.30831973898857,483.20000000000005,0,2.2083197389885694,291.79999999999995,52.27624693626269
8,0.4,0.25,1.3,0.6,99,33.0,9195.0,10786.50000000001,1591.499999999999,17.30831973898857,483.20000000000005,0,2.2083197389885694,291.79999999999995,52.27624693626269
10,0.45,0.2,1.3,0.7,99,33.0,10494.0,12309.300000000007,1815.299999999999,17.298456260720403,483.0,3,2.1984562607204037,292.0,52.23673233974205
10,0.45,0.25,1.3,0.7,99,33.0,10494.0,12309.300000000007,1815.299999999999,17.298456260720403,483.0,3,2.1984562607204037,292.0,52.23673233974205
12,0.4,0.2,1.5,0.7,99,33.0,11565.0,13747.5,2182.5,18.8715953307393,564.5,6,3.7715953307393004,210.5,52.13874284403296
12,0.35,0.2,1.5,0.7,99,33.0,11565.0,13747.5,2182.5,18.8715953307393,564.5,6,3.7715953307393004,210.5,52.13874284403296
10,0.3,0.15,1.5,0.8,99,33.0,13615.5,16074.0,2458.5,18.056626638757297,524.0,13,2.9566266387572977,251.0,51.967405640135915
10,0.35,0.15,1.5,0.8,99,33.0,12423.0,14687.5,2264.5,18.228286243258474,534.5,11,3.128286243258474,240.5,51.749385503313974
10,0.4,0.15,1.5,0.8,99,33.0,12423.0,14687.5,2264.5,18.228286243258474,534.5,11,3.128286243258474,240.5,51.749385503313974
12,0.45,0.2,1.5,0.7,99,33.0,10950.0,12878.0,1928.0,17.607305936073057,503.0,4,2.507305936073058,272.0,51.70144926687989
12,0.35,0.15,1.5,0.6,99,33.0,12402.0,14664.0,2262.0,18.238993710691823,536.0,19,3.138993710691823,239.0,51.6267474965705
12,0.4,0.15,1.5,0.6,99,33.0,12402.0,14664.0,2262.0,18.238993710691823,536.0,19,3.138993710691823,239.0,51.6267474965705
12,0.45,0.15,1.5,0.6,99,33.0,11787.0,13794.5,2007.5,17.031475354203785,474.5,17,1.9314753542037852,300.5,51.56542105967044
10,0.35,0.25,1.5,0.8,99,33.0,11982.0,14208.099999999999,2226.1,18.57870138541145,557.5,6,3.4787013854114495,217.5,51.102273648313385
10,0.4,0.25,1.5,0.8,99,33.0,11982.0,14208.099999999999,2226.1,18.57870138541145,557.5,6,3.4787013854114495,217.5,51.102273648313385
10,0.4,0.2,1.5,0.8,99,33.0,11982.0,14208.099999999999,2226.1,18.57870138541145,557.5,6,3.4787013854114495,217.5,51.102273648313385
10,0.35,0.2,1.5,0.8,99,33.0,11982.0,14208.099999999999,2226.1,18.57870138541145,557.5,6,3.4787013854114495,217.5,51.102273648313385
10,0.3,0.25,1.5,0.8,99,33.0,13174.5,15594.599999999999,2420.1,18.369577593077537,547.0,8,3.2695775930775373,228.0,51.07218658094502
10,0.3,0.2,1.5,0.8,99,33.0,13174.5,15594.599999999999,2420.1,18.369577593077537,547.0,8,3.2695775930775373,228.0,51.07218658094502
10,0.35,0.2,1.2,0.7,99,33.0,10713.0,12619.499999999993,1906.500000000001,17.79613553626436,519.0,3,2.696135536264359,256.0,50.88746029143242
10,0.35,0.25,1.2,0.7,99,33.0,10713.0,12619.499999999993,1906.500000000001,17.79613553626436,519.0,3,2.696135536264359,256.0,50.88746029143242
10,0.4,0.2,1.2,0.7,99,33.0,10713.0,12619.499999999993,1906.500000000001,17.79613553626436,519.0,3,2.696135536264359,256.0,50.88746029143242
10,0.4,0.25,1.2,0.7,99,33.0,10713.0,12619.499999999993,1906.500000000001,17.79613553626436,519.0,3,2.696135536264359,256.0,50.88746029143242
18,0.4,0.2,1.5,0.6,99,33.0,11317.5,13207.0,1889.5,16.69538325601944,463.0,13,1.5953832560194403,312.0,50.82351654274784
15,0.45,0.2,1.3,0.7,99,33.0,10830.0,12685.300000000005,1855.2999999999993,17.13111726685133,487.5,8,2.0311172668513304,287.5,50.54788192104064
15,0.45,0.25,1.3,0.7,99,33.0,10830.0,12685.300000000005,1855.2999999999993,17.13111726685133,487.5,8,2.0311172668513304,287.5,50.54788192104064
12,0.4,0.2,1.2,0.6,99,33.0,10509.0,12417.399999999994,1908.4000000000008,18.15967266152822,542.2,4,3.0596726615282197,232.79999999999995,50.30144253522213
12,0.35,0.2,1.2,0.6,99,33.0,10509.0,12417.399999999994,1908.4000000000008,18.15967266152822,542.2,4,3.0596726615282197,232.79999999999995,50.30144253522213
10,0.4,0.15,1.2,0.7,99,33.0,11374.5,13338.599999999991,1964.1000000000008,17.267572200975874,498.2,8,2.167572200975874,276.8,50.07091182017776
10,0.35,0.15,1.2,0.7,99,33.0,11374.5,13338.599999999991,1964.1000000000008,17.267572200975874,498.2,8,2.167572200975874,276.8,50.07091182017776
15,0.3,0.15,1.1,0.6,99,33.0,11289.0,13207.000000000013,1918.0000000000014,16.98999025600143,491.4,13,1.8899902560014308,283.6,49.11004014869565
18,0.35,0.25,1.3,0.6,99,33.0,10986.0,12943.800000000007,1957.7999999999993,17.820862916439097,536.8999999999999,13,2.7208629164390974,238.10000000000014,48.74154035667851
15,0.4,0.2,1.3,0.7,99,33.0,11256.0,13230.500000000007,1974.4999999999993,17.541755508173413,523.2,9,2.4417555081734132,251.79999999999995,48.660888859939284
15,0.35,0.25,1.3,0.7,99,33.0,11256.0,13230.500000000007,1974.4999999999993,17.541755508173413,523.2,9,2.4417555081734132,251.79999999999995,48.660888859939284
15,0.4,0.25,1.3,0.7,99,33.0,11256.0,13230.500000000007,1974.4999999999993,17.541755508173413,523.2,9,2.4417555081734132,251.79999999999995,48.660888859939284
15,0.35,0.2,1.3,0.7,99,33.0,11256.0,13230.500000000007,1974.4999999999993,17.541755508173413,523.2,9,2.4417555081734132,251.79999999999995,48.660888859939284
8,0.3,0.15,1.3,0.8,99,33.0,11766.0,13879.100000000013,2113.099999999999,17.959374468808424,546.5,5,2.859374468808424,228.5,48.42012572806263
8,0.35,0.15,1.3,0.8,99,33.0,11766.0,13879.100000000013,2113.099999999999,17.959374468808424,546.5,5,2.859374468808424,228.5,48.42012572806263
8,0.3,0.2,1.3,0.8,99,33.0,11766.0,13879.100000000013,2113.099999999999,17.959374468808424,546.5,5,2.859374468808424,228.5,48.42012572806263
8,0.35,0.2,1.3,0.8,99,33.0,11766.0,13879.100000000013,2113.099999999999,17.959374468808424,546.5,5,2.859374468808424,228.5,48.42012572806263
12,0.3,0.25,1.1,0.7,99,33.0,10375.5,12191.800000000012,1816.300000000001,17.505662377716746,525.3,4,2.4056623777167463,249.70000000000005,48.15089376398615
12,0.4,0.25,1.5,0.8,99,33.0,11640.0,13799.2,2159.2,18.549828178694156,581.8,6,3.4498281786941565,193.20000000000005,47.77557648782715
12,0.35,0.25,1.5,0.8,99,33.0,11640.0,13799.2,2159.2,18.549828178694156,581.8,6,3.4498281786941565,193.20000000000005,47.77557648782715
12,0.45,0.25,1.5,0.8,99,33.0,11025.0,12929.7,1904.7,17.276190476190475,520.3,4,2.1761904761904756,254.70000000000005,47.276373587247335
12,0.45,0.2,1.2,0.6,99,33.0,10239.0,11994.399999999998,1755.4000000000008,17.144252368395357,517.6,4,2.044252368395357,257.4,46.75099838074259
8,0.3,0.25,1.1,0.6,99,33.0,9147.0,10617.300000000007,1470.3000000000009,16.07412266316826,466.5,0,0.9741226631682611,308.5,46.2575950775937
8,0.35,0.25,1.1,0.6,99,33.0,9147.0,10617.300000000007,1470.3000000000009,16.07412266316826,466.5,0,0.9741226631682611,308.5,46.2575950775937
8,0.45,0.2,1.1,0.7,99,33.0,10405.5,12224.700000000008,1819.2000000000005,17.483061842294944,541.9,3,2.3830618422949446,233.10000000000002,45.85928586010325
8,0.4,0.2,1.1,0.7,99,33.0,10405.5,12224.700000000008,1819.2000000000005,17.483061842294944,541.9,3,2.3830618422949446,233.10000000000002,45.85928586010325
8,0.4,0.15,1.1,0.7,99,33.0,10405.5,12224.700000000008,1819.2000000000005,17.483061842294944,541.9,3,2.3830618422949446,233.10000000000002,45.85928586010325
8,0.45,0.15,1.1,0.7,99,33.0,10405.5,12224.700000000008,1819.2000000000005,17.483061842294944,541.9,3,2.3830618422949446,233.10000000000002,45.85928586010325
18,0.35,0.2,1.3,0.6,99,33.0,11508.0,13470.200000000006,1962.1999999999994,17.05074730622175,524.4999999999999,14,1.9507473062217517,250.5000000000001,45.24143697775568
10,0.45,0.15,1.2,0.7,99,33.0,11038.5,12821.599999999995,1783.100000000001,16.153462879920287,481.5,8,1.0534628799202874,293.5,44.847543105646
15,0.45,0.15,1.3,0.7,99,33.0,11397.0,13319.800000000005,1922.7999999999993,16.87110643151706,519.0,14,1.77110643151706,256.0,44.76143973019202
12,0.35,0.25,1.1,0.7,99,33.0,10182.0,11938.00000000001,1756.000000000001,17.24612060498921,541.3,4,2.1461206049892088,233.70000000000005,44.367557948016554
12,0.4,0.25,1.1,0.7,99,33.0,10182.0,11938.00000000001,1756.000000000001,17.24612060498921,541.3,4,2.1461206049892088,233.70000000000005,44.367557948016554
8,0.4,0.25,1.2,0.6,99,33.0,9063.0,10546.799999999994,1483.8000000000006,16.372062231049327,497.80000000000007,0,1.2720622310493273,277.19999999999993,44.19199512124099
8,0.45,0.25,1.2,0.6,99,33.0,9063.0,10546.799999999994,1483.8000000000006,16.372062231049327,497.80000000000007,0,1.2720622310493273,277.19999999999993,44.19199512124099
12,0.3,0.2,1.3,0.7,99,33.0,11701.5,13813.300000000012,2111.7999999999993,18.04725889843182,586.0999999999999,9,2.947258898431821,188.9000000000001,43.89246439892897
12,0.3,0.15,1.3,0.6,99,33.0,12538.5,14729.80000000001,2191.299999999999,17.47657215775411,557.5999999999999,22,2.3765721577541097,217.4000000000001,43.79050136517357
10,0.45,0.25,1.2,0.7,99,33.0,10377.0,12102.499999999996,1725.500000000001,16.628119880504972,516.0,3,1.5281198805049723,259.0,43.53935404735187
10,0.45,0.2,1.2,0.7,99,33.0,10377.0,12102.499999999996,1725.500000000001,16.628119880504972,516.0,3,1.5281198805049723,259.0,43.53935404735187
10,0.3,0.15,1.1,0.7,99,33.0,11340.0,13188.200000000012,1848.2000000000012,16.29805996472664,501.09999999999997,8,1.1980599647266406,273.90000000000003,43.27610743570303
18,0.4,0.15,1.5,0.6,99,33.0,11821.5,13771.0,1949.5,16.491139026350293,513.0,18,1.3911390263502934,262.0,43.01929284701113
15,0.4,0.15,1.3,0.7,99,33.0,11823.0,13865.000000000007,2041.999999999999,17.2714201133384,554.7,15,2.1714201133384012,220.29999999999995,42.80607210286058
15,0.35,0.15,1.3,0.7,99,33.0,11823.0,13865.000000000007,2041.999999999999,17.2714201133384,554.7,15,2.1714201133384012,220.29999999999995,42.80607210286058
15,0.3,0.2,1.5,0.7,99,33.0,12402.0,14593.5,2191.5,17.670537010159652,576.5,11,2.5705370101596525,198.5,42.636327134148516
15,0.3,0.25,1.5,0.7,99,33.0,12402.0,14593.5,2191.5,17.670537010159652,576.5,11,2.5705370101596525,198.5,42.636327134148516
18,0.35,0.25,1.5,0.7,99,33.0,11803.5,13893.2,2089.7,17.70407082644978,578.3,13,2.60407082644978,196.70000000000005,42.626147323209395
12,0.45,0.25,1.1,0.7,99,33.0,10047.0,11726.500000000007,1679.5000000000007,16.71643276599981,529.0,4,1.616432765999809,246.0,42.4467882388366
12,0.3,0.2,1.1,0.6,99,33.0,10465.5,12267.000000000013,1801.500000000001,17.213702164253984,557.5999999999999,4,2.1137021642539846,217.4000000000001,42.049640481066774
12,0.3,0.15,1.5,0.7,99,33.0,13374.0,15745.0,2371.0,17.7284282937042,584.5,22,2.628428293704202,190.5,41.987455053371136
10,0.3,0.2,1.1,0.7,99,33.0,10678.5,12469.100000000013,1790.6000000000013,16.76827269747625,535.5999999999999,3,1.6682726974762492,239.4000000000001,41.93848614009053
10,0.3,0.25,1.1,0.7,99,33.0,10678.5,12469.100000000013,1790.6000000000013,16.76827269747625,535.5999999999999,3,1.6682726974762492,239.4000000000001,41.93848614009053
15,0.45,0.2,1.2,0.7,99,33.0,10728.0,12487.899999999996,1759.9000000000008,16.404735272184944,526.5,7,1.304735272184944,248.5,40.705147070654405
15,0.45,0.25,1.2,0.7,99,33.0,10728.0,12487.899999999996,1759.9000000000008,16.404735272184944,526.5,7,1.304735272184944,248.5,40.705147070654405
18,0.4,0.25,1.3,0.6,99,33.0,10582.5,12342.200000000006,1759.6999999999996,16.628395936687923,540.1999999999999,12,1.5283959366879234,234.80000000000007,40.41860158883266
18,0.35,0.2,1.5,0.7,99,33.0,12195.0,14288.0,2093.0,17.16277162771628,569.0,14,2.0627716277162786,206.0,40.24138441768952
15,0.4,0.25,1.2,0.7,99,33.0,11016.0,12863.899999999994,1847.9000000000008,16.7746913580247,550.3,7,1.6746913580247007,224.70000000000005,40.084219632293475
15,0.35,0.25,1.2,0.7,99,33.0,11016.0,12863.899999999994,1847.9000000000008,16.7746913580247,550.3,7,1.6746913580247007,224.70000000000005,40.084219632293475
15,0.4,0.2,1.2,0.7,99,33.0,11016.0,12863.899999999994,1847.9000000000008,16.7746913580247,550.3,7,1.6746913580247007,224.70000000000005,40.084219632293475
15,0.35,0.2,1.2,0.7,99,33.0,11016.0,12863.899999999994,1847.9000000000008,16.7746913580247,550.3,7,1.6746913580247007,224.70000000000005,40.084219632293475
8,0.4,0.25,1.5,0.7,99,33.0,10173.0,11956.800000000003,1783.8000000000002,17.534650545561785,590.0,0,2.4346505455617855,185.0,39.994481288702275
8,0.45,0.25,1.5,0.7,99,33.0,10173.0,11956.800000000003,1783.8000000000002,17.534650545561785,590.0,0,2.4346505455617855,185.0,39.994481288702275
10,0.4,0.15,1.1,0.7,99,33.0,11089.5,12873.30000000001,1783.8000000000013,16.08548627079671,516.0,8,0.9854862707967111,259.0,39.94575398305875
10,0.35,0.15,1.1,0.7,99,33.0,11089.5,12873.30000000001,1783.8000000000013,16.08548627079671,516.0,8,0.9854862707967111,259.0,39.94575398305875
12,0.3,0.25,1.3,0.8,99,33.0,11776.5,13865.000000000011,2088.499999999999,17.734471192629382,603.3999999999999,9,2.6344711926293822,171.60000000000014,39.5887645741318
18,0.35,0.25,1.2,0.6,99,33.0,10743.0,12567.799999999996,1824.8000000000006,16.985944335846604,570.4000000000001,11,1.8859443358466041,204.5999999999999,38.8896975883881
10,0.4,0.2,1.1,0.7,99,33.0,10428.0,12154.200000000012,1726.200000000001,16.553509781357892,550.5,3,1.4535097813578925,224.5,38.593634527258
10,0.35,0.25,1.1,0.7,99,33.0,10428.0,12154.200000000012,1726.200000000001,16.553509781357892,550.5,3,1.4535097813578925,224.5,38.593634527258
10,0.4,0.25,1.1,0.7,99,33.0,10428.0,12154.200000000012,1726.200000000001,16.553509781357892,550.5,3,1.4535097813578925,224.5,38.593634527258
